date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
06132026-10:16:06;-0.735831;-0.735832065;-0.735831561;-0.735831624;-0.73583472;-0.7358347;-0.7358316;-0.7358396;-0.735825;-0.7358302;34.3;35.7;38.9;23.0;23.0;23.220;44.9;1001.10;
06132026-10:18:00;-1.07061;-1.07061101;-1.07061048;-1.07061115;-1.0706137;-1.0706139;-1.07061;-1.0706211;-1.0705987;-1.0706081;34.3;35.7;38.9;23.0;23.0;23.200;44.9;1001.18;
06132026-10:18:26;-1.07061;-1.07061085;-1.07061081;-1.07061052;-1.0706139;-1.0706142;-1.0706102;-1.0706199;-1.0705988;-1.0706077;34.3;35.7;38.9;23.0;23.0;23.170;44.9;1001.10;
06132026-10:20:19;1.468913;1.46891366;1.46891156;1.468914;1.46891078;1.4689106;1.4689098;1.4689091;1.4689154;1.4689095;34.3;35.6;38.8;23.0;23.0;23.120;44.9;1001.02;
06132026-10:20:45;1.468913;1.46891313;1.46891133;1.46891361;1.46891107;1.4689105;1.4689097;1.4689091;1.4689146;1.4689096;34.3;35.6;38.8;23.0;23.0;23.110;44.9;1001.06;
06132026-10:22:38;-1.797262;-1.79726348;-1.7972624;-1.79726305;-1.79726731;-1.7972659;-1.7972622;-1.7972734;-1.7972578;-1.7972569;34.2;35.6;38.8;23.0;23.0;23.080;45.0;1001.05;
06132026-10:23:04;-1.797262;-1.79726332;-1.79726221;-1.79726398;-1.79726663;-1.7972661;-1.7972623;-1.7972759;-1.7972573;-1.7972564;34.2;35.6;38.8;23.0;23.0;23.090;45.0;1001.06;
06132026-10:24:57;-0.304587;-0.304587831;-0.30458764;-0.304587182;-0.30458967;-0.3045908;-0.3045878;-0.3045937;-0.3045696;-0.3045878;34.2;35.6;38.8;23.0;23.0;23.280;45.1;1001.14;
06132026-10:25:24;-0.304587;-0.30458748;-0.304587211;-0.304587444;-0.30458953;-0.3045908;-0.3045874;-0.3045925;-0.3045697;-0.3045878;34.2;35.6;38.8;23.0;23.0;23.300;45.2;1001.13;
06132026-10:27:17;0.072815;0.0728148916;0.0728142476;0.0728149437;0.07281317;0.0728119;0.0728151;0.0728078;0.0728124;0.0728124;34.2;35.6;38.8;23.0;23.0;23.420;45.2;1001.11;
06132026-10:27:43;0.072815;0.072814804;0.0728146606;0.0728150137;0.07281282;0.0728114;0.0728139;0.0728115;0.0728124;0.0728127;34.2;35.6;38.8;23.0;23.0;23.450;45.2;1001.12;
06132026-10:29:36;-1.278101;-1.27810212;-1.27810126;-1.27810182;-1.27810512;-1.2781056;-1.278101;-1.2781112;-1.2780959;-1.2780978;34.2;35.6;38.8;23.0;23.0;23.590;45.2;1001.21;
06132026-10:30:02;-1.278101;-1.27810222;-1.27810106;-1.27810187;-1.27810548;-1.2781049;-1.2781015;-1.2781112;-1.2780956;-1.2780978;34.2;35.6;38.8;23.0;23.0;23.630;45.2;1001.12;
06132026-10:31:55;0.381585;0.381584608;0.381584746;0.381585689;0.38158339;0.3815816;0.3815845;0.3815804;0.3816056;0.3815823;34.2;35.6;38.8;23.0;23.0;23.780;45.2;1001.11;
06132026-10:32:22;0.381585;0.381585011;0.38158468;0.381585252;0.38158362;0.3815823;0.3815839;0.3815791;0.3816055;0.3815823;34.2;35.6;38.8;23.0;23.0;23.790;45.1;1001.21;
06132026-10:34:15;-1.346257;-1.3462579;-1.34625714;-1.3462578;-1.34626129;-1.3462611;-1.3462574;-1.3462664;-1.3462501;-1.3462538;34.2;35.6;38.8;23.0;23.0;23.750;45.0;1001.18;
06132026-10:34:41;-1.346257;-1.34625813;-1.34625767;-1.34625801;-1.34626091;-1.3462611;-1.3462576;-1.3462664;-1.3462505;-1.3462537;34.2;35.6;38.8;23.0;23.0;23.730;45.0;1001.14;
06132026-10:36:34;-1.204082;-1.20408245;-1.20408279;-1.20408308;-1.20408608;-1.2040858;-1.2040824;-1.2040915;-1.2040772;-1.204079;34.2;35.6;38.8;23.0;23.0;23.570;44.9;1001.12;
06132026-10:37:00;-1.204082;-1.20408273;-1.20408287;-1.20408273;-1.2040861;-1.2040854;-1.2040817;-1.2040927;-1.2040777;-1.2040792;34.2;35.6;38.8;23.0;23.0;23.530;44.9;1001.11;
06132026-10:38:53;-2.091945;-2.09194609;-2.09194511;-2.09194678;-2.09195039;-2.0919489;-2.0919451;-2.09196;-2.0919425;-2.091938;34.2;35.6;38.8;23.0;23.0;23.390;44.9;1001.09;
06132026-10:39:19;-2.091945;-2.09194653;-2.0919455;-2.09194646;-2.09194997;-2.091949;-2.0919454;-2.0919588;-2.0919423;-2.091938;34.2;35.6;38.8;23.0;23.0;23.380;44.9;1001.13;
06132026-10:41:13;1.059024;1.05902408;1.059023;1.059025;1.05902219;1.0590214;1.0590213;1.0590214;1.0590273;1.0590211;34.2;35.6;38.8;23.0;23.0;23.270;44.9;1001.23;
06132026-10:41:39;1.059024;1.05902375;1.05902292;1.059025;1.05902242;1.0590214;1.0590219;1.0590214;1.0590274;1.0590205;34.2;35.6;38.8;23.0;23.0;23.260;45.0;1001.22;
06132026-10:43:32;-1.755603;-1.75560435;-1.75560313;-1.75560421;-1.75560784;-1.7556066;-1.7556025;-1.7556132;-1.7556004;-1.7555981;34.2;35.6;38.8;23.0;23.0;23.200;45.0;1001.28;
06132026-10:43:58;-1.755603;-1.75560435;-1.75560334;-1.75560433;-1.75560782;-1.755607;-1.7556026;-1.7556157;-1.7556001;-1.755598;34.2;35.6;38.8;23.0;23.0;23.190;45.0;1001.22;
